Child_ID,Name,Age,Location,Latitude,Longitude,Country,Gift_Preference,Listened_To_Parents,School_Grades,Good_Deed,Bad_Deed
195,Golnar,12,Graulhet,43.7617,1.9892,France,Hermit Crab Habitat,0.6758006667344222,87.54308186834172,Volunteered at community center,Lied about occurrences
196,Min-seo,12,Pequannock,40.9627,-74.3041,United States,Stained Glass Kit,0.77711211975352,78.88050170183072,Helped parent fold laundry,Damaged school medals
197,Miguel,11,Hannibal,39.7098,-91.3939,United States,Tile Strategy Games,0.6896746994764472,82.81175725505496,Helped clean music room,Stole school supplies
198,Roman,9,Pa Mok,14.4921,100.4448,Thailand,Play-Doh Creative Studio,0.6435686445973596,87.68954005217905,Organized school mascot drive,Lied about actions
199,Luminita,10,Vangaindrano,-23.35,47.6,Madagascar,Cooking Master Kit,0.7497323954434133,74.51075863265022,Helped parent with unpacking,Stole school passes
200,Svetlana,11,Marktoberdorf,47.7667,10.6167,Germany,Veterinary Clinic Set,0.682817599625982,84.39461843380137,Helped younger sibling with homework,Damaged school certificates
201,Mustafa,11,Brossard,45.4667,-73.45,Canada,Storm Chaser Pack,0.961144128979654,65.51623307625164,Helped parent with recycling,Bullied school officer
202,Yasmin,12,Senec,48.2189,17.3997,Slovakia,Monster Truck,0.6426628682027449,72.38590400316704,Picked up trash near school,Damaged school certificates
203,Leonid,7,Barguna,22.15,90.1167,Bangladesh,Machine Study Set,0.6527624641991939,,Helped organize costume archive,Stole school supplies
204,Dev,11,Lobogo,6.6333,1.9,Benin,Digital Drawing Pad,0.7839466410380961,74.1141527650259,Shared board games,Vandalized school compound
205,Natasha,12,Munster,41.5468,-87.504,United States,Bluetooth Karaoke Machine,0.8427759700534678,78.83537711783886,Helped set up geography bee,Bullied school authority
206,Cristian,12,Budakalász,47.6215,19.046,Hungary,Pull-Along Wagon,0.7789597494419712,75.63806408468706,Helped parent with organizing picnic supplies,Stole from school store
207,Sigrid,8,St. Thomas,42.775,-81.1833,Canada,Beauty Salon Set,0.5604542891107073,90.6872797273793,Organized winter clothing drive,Cheated in report
208,Min-jun,7,Birnagar,25.9785,87.111,India,Pastry Baking Set,0.6580488859521886,,Helped parent with organizing collection items,Forged parent's signature
209,Nicoleta,10,Mantaly,-13.1667,48.9667,Madagascar,Shop Cash Register,0.8834877152623486,76.39396928790285,Made cards for school visitors,Cheated in contest
210,Teodora,10,Sumbha,25.5789,86.3608,India,Ice Hockey Set,0.6835205344692754,76.33567810390578,Helped set up book fair,Lied about incidents
211,Ji-woo,11,San Juan Cotzal,15.4353,-91.0356,Guatemala,Wooden Domino Set,0.5961932672459151,88.60620234189398,Helped parent with organizing scrapbook supplies,Vandalized school fence
212,Nanami,9,South Milwaukee,42.912,-87.8627,United States,Firefly Catching Kit,0.6950957912858116,72.81354937852697,Volunteered at marine center,Disobeyed safety rules
213,Ion,12,Jori Kalān,24.2045,84.877,India,Exercise Study Set,0.5443824921403657,79.25151538766181,Helped parent with shopping,Bullied school manager
214,Mehmet,7,Cantemir,46.2667,28.2167,Moldova,Brass Trumpet,1.0,,Made cards for art teachers,Refused to help with chores
215,Rebecca,8,Verāval,20.9159,70.3629,India,Dragon Building Kit,0.6660651819319297,80.20335925971058,Made cards for counselors,Cheated in contest
216,Stela,10,Kishunpur,25.7947,86.8237,India,Advanced Science Kit,0.6932272195214545,83.60003390669083,Helped parent with unpacking,Lied about occurrences
217,Natalia,11,Heysham,54.046,-2.894,United Kingdom,Artist Coloring Books,0.7146291728829145,80.313172442817,Organized school fitness equipment,Broke video equipment
218,Linnea,5,Francisco I. Madero,25.7753,-103.2731,Mexico,Bluetooth Karaoke Machine,0.6470612976458956,,Helped organize costume gallery,
219,Malai,7,San Leandro,37.7074,-122.1599,United States,Strategy Board Games,0.5950912280299436,,Helped parent with organizing sewing supplies,Cheated in contest
220,Noah,11,Nong Khai,17.8681,102.7444,Thailand,Prehistoric Study Kit,0.6391703065377076,94.65210748171535,Helped clean mindfulness room,Stole school resources
221,Sean,7,Bagua Grande,-5.7572,-78.4453,Peru,Dragon Building Kit,0.45856068701791164,,Shared family customs,Stole electronic devices
222,Luminita,6,Mangqu,35.5833,100.75,China,Brass Trumpet,0.703922643460101,,Made cards for maintenance staff,Stole cafeteria food
223,Rahel,12,Jucuapa,13.5167,-88.3833,El Salvador,Pastry Baking Set,0.8915137293587942,76.53940965428075,Volunteered at amphibian center,Lied about achievements
224,Rahel,9,Altunhisar,37.9981,34.3711,Turkey,Costume Design Kit,0.33255787372486895,86.77272040792828,Made get well cards for sick friends,Cheated in report
225,Ethan,6,Magdalena de Kino,30.6167,-111.05,Mexico,Bug Catching Equipment,0.6401103710572662,,Made cards for therapists,Spread rumors about friend
226,Ghita,9,Erraguntla,15.2821,78.5106,India,Music Amplifier,0.5752485439487263,85.2849476254271,Helped parent with grocery shopping,Stole school supplies
227,Ion,12,Aytré,46.1347,-1.1133,France,Ancient Mancala Game,0.7886020537570003,88.04846342746063,Made cards for computer teachers,Damaged school trophies
228,Oliver,12,Kitsuki,33.4169,131.6161,Japan,Juice Bar Set,0.9563526059268542,76.888556405194,Made cards for nurses,Cheated in election
229,Vitaly,8,Purāini,25.1426,86.9797,India,Turtle Habitat Set,1.0,79.85584649306797,Helped parent with organizing craft supplies,Stole school supplies
230,Thanos,7,Takeochō-takeo,33.2,130.0167,Japan,Aerial Drone,0.7644153397385703,,Helped clean science lab,Threw food in cafeteria
231,Roxana,11,Alfaro,42.1783,-1.7492,Spain,Knight's Armor Set,0.5510543622736619,63.64220560115034,Helped parent with shopping,Refused to apologize
232,Oluwaseun,7,Palma di Montechiaro,37.2,13.7667,Italy,Makeup Artist Pack,0.9511123581315057,,Volunteered at bird observatory,Stole school materials
233,Helena,6,Bridgnorth,52.535,-2.4195,United Kingdom,Folk Dulcimer,0.6864247165382937,,Picked up trash in neighborhood,Stole school resources
234,Wei,11,Torhout,51.05,3.1,Belgium,Quilting Studio Set,0.6505458960940826,90.17779403337754,Volunteered at fish hatchery,Cheated in competition
235,Thanos,10,Wutiancun,23.1852,116.4757,China,Wild Safari Collection,0.3074341014337038,83.38816337762043,Helped parent with organizing seasonal items,Lied about achievements
236,Adrian,9,Taperoá,-7.2078,-36.8261,Brazil,Battleship Game,0.856839029346208,84.28285629069381,Organized school team gear,Cheated in contest
237,Eugenia,7,Kuršumlija,43.15,21.2667,Serbia,Fairy Tale Castle,0.6346825792236177,,Made cards for local businesses,Stole school property
238,Sanda,5,Rāghopur,26.1785,86.0892,India,Animation Pack,0.5297347022717701,,Made cards for police officers,
239,Radu,7,Ambondrona,-21.2667,46.9833,Madagascar,Building Design Set,0.6251654529783702,,Donated old toys to charity,Stole school supplies
240,Silvia,8,Tha Yang,12.9658,99.8924,Thailand,Pro Skateboard,1.0,84.9506195649253,Helped parent with organizing diplomas,Refused to share toys
241,Sofia,5,Jhitkahiyā,26.786,84.8858,India,Clue Mystery Game,0.7943004630178443,,Helped set up dance challenge,
242,Raj,8,Box Elder,44.112,-103.0818,United States,Programmable Robot,0.8091307848099328,83.37835170378428,Picked up trash at tennis court,Stole school materials
243,Karim,12,Maïssade,19.1667,-72.1333,Haiti,Dolphin Study Kit,0.4696328265692142,91.61046935370975,Made cards for therapists,Cheated in presentation
244,Constantin,9,Prostějov,49.4722,17.1106,Czechia,Sandwich Shop Set,0.550556714151101,63.40207352281062,Helped clean local park,Stole school materials
245,Yasmin,11,Sedalia,38.7059,-93.234,United States,Beginner Guitar,0.8128195551574914,89.29558467066109,Helped clean relaxation room,Bullied school instructor
246,Rodica,8,Kuznetsk,53.1167,46.6,Russia,Electric Guitar,0.6224596401848601,98.78922807079007,Donated pet supplies,Cheated in test
247,Pavel,8,Mount Vernon,48.4203,-122.3115,United States,Game Design Kit,0.8144685607663824,67.59914630351035,Helped parent with organizing holiday decorations,Destroyed school garden
248,Chinua,5,Piru,-3.0811,128.1411,Indonesia,Wooden Building Blocks,0.8918217880724888,,Helped neighbor rake leaves,
249,Hamza,7,Kamianka-Dniprovska,47.4628,34.4061,Ukraine,Junior Golf Set,0.7328520950001918,,Helped parent with organizing sports equipment,Lied about situations
250,Merve,5,El Roble,9.1,-75.2,Colombia,Healing Process Set,0.9505026873482529,,Picked up trash at baseball field,
251,Arjun,10,La Calera,-31.3439,-64.3353,Argentina,Caterpillar House Set,0.7296231474848308,69.88513002075116,Helped organize reading corner,Stole school supplies
252,Arjun,7,Trier,49.7567,6.6414,Germany,Praying Mantis Kit,0.7680191561173717,,Made cards for religious leaders,Didn't feed pet
253,Conor,7,Penalva,-3.3,-45.1667,Brazil,Rock Collection Set,0.9030090012056153,,Organized school logo wear drive,Stole school materials
254,Valentina,7,Ampahimanga,-19.0833,47.2,Madagascar,Strategy Board Games,0.5952505254300036,,Made cards for state representatives,Stole school resources
255,Elena,5,Denan,6.5,43.5,Ethiopia,Wellness Study Pack,0.7412422036857634,,Helped clean rock garden,
256,Seo-yeon,5,Ñiquén,-36.3,-71.9,Chile,Electric Train Set,0.7374712272871348,,Shared family knowledge,
257,Oluwadamilare,8,New Hartford,43.0586,-75.2821,United States,Volleyball Net Set,0.9103161984747897,68.88687338709968,Made cards for scout leaders,Used bad language
258,Camila,8,Melo,-32.3667,-54.1833,Uruguay,Tadpole Study Kit,0.9430119839975591,84.84785323420445,Helped teacher clean classroom,Stole school resources
259,Ahmed,6,Sidi Abdelkader,33.0494,-8.6886,Morocco,Artist Coloring Books,0.7152857952570884,,Made cards for librarians,Stole school supplies
260,Malee,9,Bhārella,23.5506,91.0566,Bangladesh,Smoothie Bar Set,0.777873003372548,85.43668874737847,Made cards for PE teachers,Cheated in club activities
261,Vasilisa,6,St. James,40.8761,-73.1521,United States,Beetle Study Set,0.7241312184113958,,Helped organize art supplies,Stole school tools
262,Nur,8,Xindian,25.3093,101.5455,China,Bridge Constructor Kit,0.48257825732961207,100.0,Helped organize prop collection,Stole school materials
263,Erik,11,Puszczykowo,52.2817,16.8542,Poland,Soap Making Studio,0.4332432341698819,87.61613155110646,Organized clothing swap,Damaged school certificates
264,Tamara,11,Nanjō,26.1631,127.7706,Japan,Monster Truck,0.9635285894133729,83.07674566728211,Made cards for veterans,Broke neighbor's window
265,Dmitry,7,Vohitrafeno,-21.6667,47.2167,Madagascar,Nature Collection Box,0.6015248778305355,,Organized school gym equipment,Lied about activities
266,Mirela,7,South Gate,33.9447,-118.1926,United States,Playing Card Set,0.8209067116448348,,Wrote thank you notes,Lied about activities
267,Rafael,10,Takouta,10.3,1.2,Benin,Classic Jenga Set,0.7962585116914888,73.70388035821951,Helped organize supply closet,Hacked friend's account
268,Adebola,7,Salon-de-Provence,43.6406,5.0972,France,Crochet Master Kit,0.5777888001755525,,Wrote thank you notes,Lied about incidents
269,Ishaan,7,Porto-Novo,6.4972,2.605,Benin,Geology Rock Collection,0.9228892451696618,,Shared playground equipment,Stole school supplies
270,Anastasia,5,Ban Tha Phra,16.3298,102.7998,Thailand,Remote Control Boat,0.8193305692865546,,Helped set up science fair,
271,Eugenia,11,Moncton,46.1328,-64.7714,Canada,Toy Store Creator,0.9095461561411157,64.06901758633516,Picked up trash at skating rink,Vandalized school property
272,Hina,6,Kireyevsk,53.9333,37.9333,Russia,Sea Turtle Pack,0.736029680276768,,Volunteered at local shelter,Cheated in club activities
273,Zeynep,8,Somarasampettai,10.8125,78.6342,India,Time Travel Pack,0.8787051507827285,76.57005118340426,Volunteered at botanical garden,Stole school materials
274,Hong,5,Coroneo,20.1333,-100.3333,Mexico,Jewelry Crafting Kit,0.7821965850755478,,Helped organize reading corner,
275,Elsa,11,Aveiro,40.6333,-8.65,Portugal,Superhero Costume Set,0.796776154710661,75.69195095280803,Helped parent with dishes,Stole school property
276,Daniela,9,Richmond Heights,25.6347,-80.3721,United States,Strategy Board Games,0.6605499779138876,81.0925856982735,Made cards for postal workers,Stole school property
277,Cassandra,7,Santa Cruz,32.6833,-16.8,Portugal,Soap Making Studio,0.8548150139830389,,Organized school spirit items,Lied about behavior
278,Cristian,12,Chiradzulu,-15.7,35.1833,Malawi,3D Drawing Pen,0.722644096404355,100.0,Helped parent with organizing garage,Bullied school instructor
279,Xia,6,Köyceğiz,36.9714,28.6889,Turkey,Snake Research Kit,0.8541364699849886,,Helped parent with organizing holiday items,Stole money from parent's wallet
280,Min-seo,8,Baba Hassen,36.7,2.9667,Algeria,Relaxation Study Set,0.4878335126129062,85.38983566995049,Helped clean computer lab,Cheated in project
281,Hamza,11,Kirkby in Ashfield,53.099,-1.245,United Kingdom,Picnic Set Deluxe,0.7329986809808176,96.15169125680941,Picked up trash after event,Vandalized lockers
282,Raluca,6,San Martín Totolán,20.0833,-102.65,Mexico,Nature Collection Box,0.6802607166374669,,Tutored younger students,Lied about activities
283,Miriam,5,Huzhou,30.8925,120.0875,China,Fossil Hunting Pack,0.37562031002518353,,Tutored younger students,
284,Sofia,5,Phulwāria,25.4697,85.9847,India,Garden Tool Set,0.9004529704386541,,Helped clean music room,
285,Marius,8,Hellín,38.5167,-1.6833,Spain,Badminton Racket Set,0.6876097247573634,76.17962416514324,Helped organize classroom,Stole school resources
286,Chidi,7,Karlskoga,59.3333,14.5167,Sweden,Magnetic Building Set,0.7307845558989887,,Helped clean locker room,Falsified report card
287,Wu,11,Naju,35.0333,126.7167,"Korea, South",Splash Water Table,0.8893388631214973,72.46240772206133,Organized winter clothing drive,Stole school supplies
288,Alexei,7,Mayarí,20.6592,-75.6781,Cuba,Burger Joint Set,0.8887224818693205,,Helped set up field day,Used bad language
289,Stela,10,Kingersheim,47.7922,7.3386,France,Ancient Mancala Game,0.6923709188524676,69.78393779458355,Tutored younger students,Cheated in competition
290,Yang,8,Kingoonya,-30.917,135.3147,Australia,Beach House Builder,0.8225475392128322,86.75323763342283,Volunteered at local shelter,Lied about occurrences
291,Anastasiya,12,Renfrew,55.878,-4.389,United Kingdom,Light-up Police Car,0.596216607839378,88.260528142779,Shared musical instruments,Broke science equipment
292,Mikhail,12,Guntapalli,14.7385,79.04,India,Family Board Games,0.8270533340887685,87.99983408318518,Helped parent with organizing garage,Vandalized school building
293,Magnus,11,Helsinki,60.1708,24.9375,Finland,Arctic Animal Pack,0.7735078094421369,67.04540361671124,Helped organize music room,Damaged school medals
294,Suda,12,Bhāyala,22.8335,72.3643,India,Speed Jump Rope,0.7769649136783212,61.97988365310525,Helped parent with organizing party supplies,Vandalized school entrance
295,Ahmed,5,Bairi Chak,24.6951,84.9913,India,Ocean Current Lab,0.7906575218937497,,Volunteered at prairie preserve,
296,Atlas,7,Kongolo,-5.4,27.0,Congo (Kinshasa),Pastry Baking Set,0.8772610398316527,,Picked up trash on sidewalk,Stole school resources
297,Oliver,11,Arnold,53.005,-1.127,United Kingdom,Bone Structure Set,0.5926033163138733,70.58925004030795,Shared craft supplies,Stole candy from store
298,Vasile,12,Cordenons,45.9833,12.7,Italy,Game Design Kit,1.0,80.76117552610542,Helped parent with organizing basement,Stole school property
299,Dalia,10,Normandia,3.8808,-59.6228,Brazil,Tower Building Pack,0.948333538001874,82.11819297219992,Picked up litter during recess,Lied about behavior
300,Ekaterina,10,Matina,-13.9,-42.8489,Brazil,Crochet Master Kit,0.7408263896890864,91.78148779395306,Helped set up spelling bee,Cheated in contest
301,Ji-woo,11,Massi,9.9167,1.4667,Benin,Movie Theater Builder,0.8225269986656986,81.2581186214149,Helped parent with organizing closets,Vandalized school structure
302,Vladimir,12,Parigi,13.9069,77.4572,India,Rhythm Tambourine,0.6003170488337908,61.199273110747264,Shared lunch with someone who forgot theirs,Damaged school plaques
303,Rin,12,Zongolica,18.6667,-97.0,Mexico,Picnic Set Deluxe,0.8792333241094538,100.0,Volunteered at marine sanctuary,Stole lunch money
304,Hamza,8,Tayshet,55.95,98.0167,Russia,Music Synthesizer,0.6036841514401161,70.34228324602593,Made cards for volunteers,Lied about occurrences
305,Babajide,7,Bom Jesus do Itabapoana,-21.1339,-41.68,Brazil,Pet Store Set,0.6314145779839524,,Helped clean weight room,Lied about circumstances
306,Declan,10,Taft,31.7492,54.2103,Iran,Polar Bear Research,0.5353407877118611,92.46072710985004,Made bed in the morning,Cheated in match
307,Ibrahim,12,Moorhead,46.8673,-96.7461,United States,Medieval Castle,0.4351033903134376,76.18269435421487,Made cards for retirement home,Damaged school certificates
308,Arthit,5,Kaikkudi,9.893,78.7313,India,Savanna Builder Set,0.5339780250940013,,Helped parent with sorting,
309,Min-jun,7,Hohenhameln,52.26,10.0664,Germany,Animal Pet Shop,0.7760452621732722,,Helped organize gym equipment,Lied about incidents
